Peak_Heat_Release_Rate,time_to_peak_heat_release_rate,total_heat_released,net_heat_of_combustion_per_mass_fuel,net_heat_of_combustion_per_mass_o2,co_yield,soot_yield,test_duration,fuel_type
421.96,19.77,366.67883,50,12.54,0.08916576393,0.005635082719,21.83333333,2
3187.70863,2.484126954,1554.82606,16.07261201,13.72538979,0.01711818579,0.0005328920632,48.9493872,0
95.34,12.85,131.09786,40,13.1,0.03204879184,0.01652982006,44.05,3
9175.31,8.12,2550.98754,30,13.1,0.04423554172,0.02443511622,37.1,3
566.8739519,33.35391757,650.2849672,50.30508363,12.53474905,2.49E-05,0.04459712391,34.64722222,2
61.65,6.7,2.53388,50,12.54,0.09349650669,0.00380255448,7.916666667,1
112.7,10.48,52.84814,30,13.1,0.01801510878,0.003045304548,29.8,4
299.13,5.42,4.63289,46.4,12.78,0.1227639152,0.005945464533,6.616666667,5
73.57,4.02,2.46967,46.4,12.78,0.0700198738,0.005616785919,5.15,5
1.96,1.33,0.65425,16.12,13.61,0.02557900121,0.000629781656,15.15,0
203.1182891,12.24862358,35.39456873,28.44846002,13.48755463,0.01738480259,0.003328207999,22.16303289,4
167.1248227,15.6758458,37.23857779,19.36608442,17.78762602,0.03445768987,0.006881729413,17.91468063,6
82.95,17.23,54.35868,30,13.1,0.01771033392,0.003558725546,56.55,4
127.5717545,10.80397003,60.11112599,50.01302304,12.82897439,0.1644483766,0.01142068534,12.59552866,2
12951.60299,118.2238095,85651.43532,50.17923322,12.54108673,0.006963547945,0.07589447823,160.4307313,2
304.5752611,15.31135939,46.18694921,19.05955107,17.92128205,0.03966083219,0.004617875787,16.31103971,6
310.4994359,4.717243299,114.4359754,16.25808618,13.81913834,0.0360393602,0.001365000111,22.41036488,0
3185.832514,3.539822197,536.1877612,42.87353485,12.8731052,0.06240521835,0.1372332007,33.23399833,3
1971.065606,11.25155627,312.2650422,20.45156568,13.04903377,0.01904741015,0.06892133149,19.63961736,3
229.14,5.78,4.65066,46.4,12.78,0.2396639588,0.004195163686,7.416666667,5
172.4482695,10.88949059,147.9941156,50.16619437,13.07750528,0.1565522136,0.002205892405,19.71608495,2
1120.358413,25.04122365,292.68279,19.5471353,13.63344913,0.05245899687,0.05746462506,41.08407163,3
140.4884137,13.67055715,40.63536082,18.9602152,18.10962137,0.02757864033,0.01009129976,14.79812705,6
38.72,29.23,223.54876,26.8,12.87,0.0006001985839,3.99E-05,126.6833333,3
71.17,3.08,37.66471,46.3,12.78,0.02232191384,0.006531803948,10.16666667,5
1838.567242,1.972109095,1376.575821,48.45877505,12.72197903,0.03069220446,0.02080174257,16.28141133,2
99.26016704,9.366528152,56.63567976,50.40265662,12.45550006,0.226643421,0.01268678127,11.72525396,2
346.9065507,3.317120866,260.3974416,15.61894635,13.86800838,0.05816997597,0.004328933022,61.77942651,0
567.72,2.65,26.07102,15,13.61,0.01988398149,9.66E-05,4.333333333,0
11.58,5.93,9.70976,30,13.1,0.0222295326,0.00362343307,37.16666667,4
100.8964726,8.776469984,58.90845587,16.28781692,13.60251437,0.01606591461,0.001810988758,20.88742812,0
25.99732483,45.24073802,41.51066677,29.19935526,13.09077669,0.04327640151,0.004835445445,66.10241681,3
337.72,5.17,5.3843,46.4,12.78,0.1004168607,0.000781514014,6.316666667,5
26.39742753,2.021588093,77.4695997,25.44714227,13.33241682,0.006793975112,0.04683957256,65.41976589,4
72.71425816,8.009287326,45.36839878,34.62140001,12.9289341,0.03914031861,0.00608395728,37.67250981,4
220.3018108,13.54280079,103.880463,30.83163534,12.91543175,0.02325134091,0.005128744274,46.69443168,4
721.1237629,21.91304368,770.4131403,49.41416683,12.70554735,0.0009081258555,0.0003038952337,30.91123342,2
424.5087428,4.71976541,92.35957439,26.96494135,13.44700771,0.270363344,0.211028978,12.75459892,4
47.62393852,0.2828642154,6.585795797,16.39866712,13.94806282,0.03058536388,0.001136209426,15.59925991,0
210.29,5.7,3.05232,46.4,12.78,0.1185304045,0.0002444532968,6.833333333,5
47.1832856,21.60682735,36.90862273,31.34171498,13.35609207,0.01616684678,0.004351424986,56.24740519,4
912.7220498,6.346368677,592.6022847,15.70369109,13.34647607,0.009527066427,0.0009391485398,22.99721774,0
116.79,4.15,3.31737,46.4,12.78,0.1670091615,0.006959307668,5.333333333,5
54.15,0.17,6.22461,16.12,13.61,0.02845142853,0.001042514488,17.51666667,0
152.8231905,15.54126576,35.98525969,18.8688378,18.491864,0.03524238651,0.01019671198,17.93182722,6
27.93,19.57,29.60452,20,13.1,0.0115118262,0.0002286430216,65.35,3
395.27,5.88,6.24434,46.4,12.78,0.08775578018,0.006131538078,7.116666667,5
109.81,6.2,2.97796,46.4,12.78,0.1292578515,0.005860234773,7.65,5
88.90636545,3.353468943,2.19293214,48.73077563,12.29263079,0.07312916591,0.0007799773995,4.084309363,1
132.63,3.75,103.63548,16.12,13.61,0.05023355899,0.0006946227603,51.85,0
23551.70843,43.06472206,28709.68334,49.91147174,12.54215103,0.0001434455341,0.1820017894,53.84354465,2
79.66,4.03,2.59937,46.4,12.78,0.07632266739,0.006440823647,5.083333333,5
110.17,6.68,2.96295,50,12.54,0.0416337406,0.0002578534738,7.85,1
541.5741226,18.0872045,405.217885,50.51992054,12.52405892,0.0004174545784,0.0006037066213,23.79279252,2
4010.601701,4.750571127,1428.406785,16.43728475,13.54387394,0.02256742996,0.00267925532,40.06603897,0
393.41,3.87,7.46603,50,12.54,0.09156009843,0.0008763714876,5.15,1
8087.969242,10.87949125,5127.03913,49.95738853,12.60443051,0.0277191572,0.1241751397,16.2103319,2
318.5547807,11.50701419,48.22464134,18.68896041,17.87171825,0.03258754737,0.006868293274,13.45233421,6
46.68122627,0.1561557696,21.16701342,25.06225881,12.81727005,0.00497022042,0.002372129551,14.76347253,4
501.2407531,5.657370101,7.294101621,49.24609354,12.28245047,0.07029847444,0.0001420825069,6.9332362,1
114.36,6.17,2.66876,46.4,12.78,0.1402633556,0.02552835832,7.35,5
2955.48,3.53,513.17038,42,12.93,0.06766389901,0.1638055256,33.81666667,3
3177.005812,5.860582303,2192.234215,17.09834489,13.62389078,0.02229505879,0.001410262399,54.85226729,0
153.941287,20.67288781,88.76539134,19.31351147,17.14424964,0.05234804264,0.002690434583,30.32009935,6
126.44,9.85,76.79077,19.2,17.8,0.011640706,0.001450789647,21.71666667,6
436.76,19.15,305.05531,50,12.54,0.0005972759493,0.0002300118799,22.8,2
600.4702735,26.27093833,664.7355972,49.24032404,12.33547348,0.003490059174,0.0001470163694,31.20657703,2
119.6714143,4.105246818,4.106719313,51.25862327,12.77305361,0.1086971324,0.004943105016,5.704693995,1
327.55,4.68,116.26171,16.12,13.61,0.03498730828,0.001452365822,22.41666667,0
83,17,51.73643,30,13.1,0.02554163733,0.004067113449,36.05,4
384.8,5.65,6.61598,50,12.54,0.07751875563,0.00120270227,6.8,1
273.22,4.65,4.40873,46.4,12.78,0.1700689529,0.005869272281,5.816666667,5
166.0791244,20.47802933,124.9966245,49.84493698,12.49394136,0.1447420279,0.01492240062,21.44399997,2
863.9308493,6.420520148,597.7118155,15.89319103,13.23580371,0.0101044978,0.001622871732,23.00820261,0
103.72,6.68,3.07189,50,12.54,0.09286183572,0.0003114784576,7.9,1
36.58731371,6.296940506,94.34077294,24.82732496,13.28786101,0.02944855454,0.03938872647,60.76571821,4
138.6222815,19.56858696,46.71633763,19.23180432,17.7300267,0.02783325019,0.01511595068,20.61067758,6
1060.02,4.3,147.53746,15,13.1,0.102956241,0.1013335528,34.53333333,3
269.7,4.67,4.84215,46.4,12.78,0.1086370187,0.003752925338,5.883333333,5
578.8020444,2.589517967,26.17060909,15.91530018,13.29456647,0.01883755897,6.52E-05,4.317703398,0
315.15,8.22,5.29833,50,12.54,0.07648307645,0.001013548871,9.35,1
263.8116311,13.26879727,51.20636547,19.15241126,17.52112928,0.03485783947,0.006173522794,15.19024845,6
83.81,4,2.53639,46.4,12.78,0.07346392605,0.000486211892,5.316666667,5
3067.070066,18.48470268,1854.867701,50.02188414,12.53756715,0.0004687220205,0.1097658315,30.6537251,2
437.72,17.52,307.84896,50,12.54,0.0003752648988,0.0006121665967,24.8,2
2825.61,5.33,1438.28358,25,13.1,0.0565972744,0.08535758874,34.06666667,3
1056.26,0.3,22.16691,35,13.1,0.07256674716,0.06293595445,1.7,3
328.2431426,11.65926707,49.65157788,18.93497437,17.30409189,0.03567292452,0.006262975089,13.48141698,6
3179.154911,23.92478626,2462.441577,49.48402671,12.53167288,0.0002645093294,0.0001202418471,28.73407347,2
523.9346245,18.04655732,401.4093592,50.12201762,12.52480556,0.0008535029553,0.0004063688091,23.79041999,2
3826.27519,5.837201512,2073.124844,16.15414599,13.44685023,0.02074416548,0.001414975172,67.95733478,0
325.33,5.17,5.06304,45.79,13.38,0.1268644687,0.02605290226,6.45,3
71.15008071,22.01389486,42.84984856,31.98479439,13.50799839,0.02121775576,0.00500810647,33.69591428,4
109.3810528,7.20850839,3.393315777,49.68401719,12.7039255,0.04986557423,0.0003044285842,8.598626486,1
220.75,6.2,3.408,46.4,12.78,0.1031312052,0.007725759805,7.266666667,5
74.54,7.3,38.32636,46.3,12.78,0.004657579731,0.00716053055,10.2,5
186.37,28.1,171.56867,30,13.1,0.01577309395,0.002482215255,43.9,4
936.99713,21.64991408,1293.230339,16.51204861,13.66765346,0.02362457192,0.002390661119,61.67665773,0
108.0444265,12.77320162,22.85809509,18.77642396,17.94975045,0.01195865863,0.002668122909,17.80270193,6
294.1301403,13.49189541,49.71271613,19.147526,17.60673457,0.02533602895,0.003917559453,15.86527487,6
196.8815838,15.08187924,38.93693947,19.57483851,17.80676941,0.0337442756,0.01396645929,16.45372585,6
353.05,5.23,6.18051,50,12.78,0.07517071742,0.002169544525,6.45,1
1.765214699,18.63490516,1.185365038,16.54214386,13.32952483,0.1473842066,0.003109169031,20.30874644,0
93,5.2,2.94401,50,12.54,0.08899498523,0.008093003161,6.3,1
277.5,7.12,4.45088,50,12.54,0.1201546653,0.0001443623021,8.2,1
125.7742335,15.66474044,23.39781789,19.3356281,18.06050248,0.02150435097,0.005054761936,17.42218598,6
11.28746586,0.7454627823,5.583217042,20.77398729,12.82629864,0.03830999193,0.02236589311,16.94907557,4
611.75,5.57,52.51818,16.12,13.61,0.02565453293,8.34E-05,8.616666667,0
276.79,5.7,5.246,50,12.54,0.1210636425,0.002767847205,6.816666667,1
338.6617828,8.135302436,3.338066103,49.27141799,12.82466528,0.08774425137,0.0001642518656,9.343766148,1
619.31,4.45,174.17823,25,13.1,0.05110181936,0.1085972933,17.11666667,3
610.5847416,3.574490195,258.2361187,21.64485022,12.92631263,0.01508952231,0.001725902843,15.25866554,3
11.31,6.13,8.09425,16.12,13.61,0.02278119271,0.002252477981,49.65,3
102.14,6.17,2.82295,46.4,12.78,0.1424609103,0.01533802049,7.416666667,5
356.16,5.68,6.20141,46.4,12.78,0.1206466233,0.002278752211,7.05,5
2487.09,2.63,361.63826,44.4,12.68,0.004380131709,0.01466353152,3.9,3
28.53423153,12.69025186,83.25137716,23.43711708,12.5540539,0.008237325689,0.03218526251,60.43874638,4
81.01,4.02,2.89953,46.4,12.78,0.07687538245,0.005631069396,5.233333333,5
179.2,5.67,3.40099,46.4,12.78,0.1106208932,0.004062542901,7.05,5
273.7518183,12.6753699,48.35338694,19.39121179,18.06863878,0.02965747774,0.005554029295,14.70351492,6
248.6045729,16.70538251,53.9001181,19.20159351,17.87155789,0.02666726097,0.003610767861,18.92105767,6
0.89,10.37,0.1436,16.12,13.61,0.06101837992,0.002436395104,21.93333333,0
139.8044787,9.531287625,64.85266799,49.22543339,12.74693385,0.1505549651,0.006878284787,12.26468814,2
106.6329222,13.54011136,82.19951526,22.98299597,13.41470291,0.08928540391,0.0665244348,51.44662339,4
30.96176051,2.590646751,22.71812993,29.9424601,12.94292554,0.02093906669,0.002805210656,31.75945546,4
167.2068799,12.17285985,48.83419796,18.81515769,18.01623475,0.02077161311,0.001852546275,14.62356792,6
7697.951539,15.05047065,4878.455142,49.10881479,12.56380744,0.005198145675,0.07392981709,20.00933492,2
102.06,6.7,3.01476,50,12.54,0.08883211203,0.0002624887731,7.75,1
2968.794305,16.40504885,3038.375938,50.78113893,12.55450974,0.001343080856,0.05222411292,47.69475436,2
136.8214876,19.42899193,47.06549719,19.76875354,17.50144136,0.02734942223,0.005806638537,20.63463351,6
545.58,5.63,7.99914,50,12.54,0.07041975934,0.002043771556,6.85,1
531.99,18.07,404.59713,50,12.54,0.0006282575553,5.40E-05,23.8,2
112.96,5.17,3.13479,46.4,12.78,0.1296579759,0.005750930207,6.433333333,5
144.8011,19.52965759,46.25463276,19.02293964,17.70972904,0.02763924145,0.01310557363,20.61323837,6
128.4654955,15.23589569,69.91504172,18.94053767,18.05607392,0.01582308635,0.002075957856,26.44157952,6
81.54759539,6.66236434,2.408545411,51.06766333,12.14021979,0.07617028065,0.0004591886359,8.040367062,1
71.15396097,22.10698089,42.41452106,29.64959163,12.90576538,0.02231794019,0.004622183742,33.68589973,4
83.47390298,3.082151892,2.273048762,51.15249313,12.45431144,0.06449065446,0.001311192097,4.100482814,1
242.54,6.05,5.53469,46.4,12.78,0.2612675816,0.003843255005,9.283333333,5
263.47,6.17,3.88749,46.4,12.78,0.09557409537,0.001552236767,7.283333333,5
3337.663321,2.540695646,1551.344279,16.16104211,13.52191458,0.01787875625,0.0004750896434,48.97027836,0
462.19,8.08,369.75099,20,13.1,0.03214303363,0.008571930698,61.08333333,3
79.85,4.03,2.68283,46.4,12.78,0.06682899352,0.005724376142,5.25,5
118.25,4.67,3.8892,50,12.54,0.1075044635,0.00399004548,5.866666667,1
584.79,6.63,7.07763,50,12.54,0.05986361225,0.0004252187712,7.766666667,1
934.42,3.93,502.07722,16.12,13.61,0.03759917972,0.003537876073,39.51666667,0
331.465787,9.87203461,103.1173221,49.35229609,12.53548962,0.01322693208,0.003449697524,14.38628826,2
229.09,4.67,4.3191,46.4,12.78,0.1057797541,0.002876962782,5.933333333,5
896.8221793,7.686717736,272.3896984,20.38072613,13.35153803,0.03169941818,0.00450934451,16.37674198,3
162.0863911,12.85293281,39.98713613,19.54279131,18.19787289,0.02646672914,0.008823451022,14.21561896,6
227.0315431,16.67985652,56.4751109,19.65582635,17.30959345,0.02760503493,0.001477949517,18.8749164,6
78.65,4.02,2.23607,46.4,12.78,0.07733286064,0.005775001723,5.166666667,5
2711.3,11,780.19551,16.12,13.1,0.0465361042,0.005828775559,16.08333333,0
2.101892412,1.511623807,0.1550644953,15.80031109,13.66305653,0.04350949541,0.0003672560613,15.15247804,0
61.80663129,9.066483825,24.3420592,34.36257547,13.17731524,0.0223777549,0.004416792513,21.6509841,4
50.63056667,28.48162347,55.04034566,27.50604354,13.49687475,0.01741029766,0.002948015776,47.58919903,4
369.5013811,5.590176078,6.683124704,50.45086681,12.32619021,0.08023956036,0.001448456869,6.792295239,1
338.5521417,8.863988858,183.4003421,50.62451472,12.54579831,0.0005753708063,0.1300673562,20.53193286,2
29.62841771,5.181043234,27.47189501,23.31593495,12.67142745,0.02789637415,0.104222859,22.16511704,4
113.9309175,14.85180609,20.91405304,19.17157649,17.78965166,0.01346993789,0.005142021929,16.90605073,6
3350.85816,2.67558825,1501.299061,16.24252093,13.402923,0.01781735746,0.0004975213744,48.95671589,0
186.08,14.32,36.74556,19.2,17.8,0.02708524949,0.01021428216,14.71666667,6
322.7808248,4.803977843,116.2547561,16.31317699,13.3368291,0.03368287017,0.001574056288,22.39913918,0
308.11,5.22,5.39998,46.4,12.78,0.07139219564,0.001964090257,6.416666667,5
15.75,1.22,8.28171,25,13.1,0.01478737063,0.01067427034,20.68333333,4
31.76121053,2.944095297,54.97099082,22.82779515,13.35868154,0.03680935365,0.04483992874,43.79906232,4
142.1722174,19.67548126,44.63882096,19.07973381,18.06956877,0.02831719169,0.01016021241,20.61332108,6
121.77,16.62,57.05277,30,13.1,0.03294331123,0.006321652559,35.45,4
105.81,4.92,2.96545,46.4,12.78,0.1089183886,0.00422996856,6.166666667,5
279.98,9.73,199.53617,40,13.1,0.09468698765,0.03948967789,33.75,3
92.98,6.18,2.86173,46.4,12.78,0.1307989499,0.004757071101,7.533333333,5
22510.35139,20.06556112,23140.3994,49.79898483,12.5055708,4.06E-05,0.1313795362,46.6944341,2
425.1004133,19.76429461,373.0204929,50.58736952,12.66932423,0.08781422896,0.005498612377,21.83549819,2
353.8664237,5.328327226,241.481667,16.37588874,13.39944885,0.05495439661,0.006766161219,56.6349967,0
117.57,4.17,3.57621,46.4,12.78,0.1637675098,0.005566982248,5.433333333,5
57.76,5.18,2.39943,46.4,12.78,0.0629754008,0.006318731649,6.383333333,5
638.34,21.78,521.42952,50,12.54,0.0004144024273,0.0003981267404,30.45,2
255.7403268,14.71638114,50.43304645,19.23917772,18.00514725,0.02968253194,0.0057515482,16.81041782,6
256.73,6.2,3.67051,46.4,12.78,0.09520218015,0.003711830321,7.416666667,5
340.29,5.18,5.51675,46.4,12.78,0.09187348905,0.003405857408,6.416666667,5
1069.96,4.32,220.19191,15,13.1,0.1084101239,0.1059351969,46.1,3
2071.034742,3.849218027,1070.317904,16.23787075,13.48947465,0.03675938798,0.004746310763,49.72741431,0
273.3740644,13.19076351,48.02013576,18.61624444,17.70997887,0.03528361904,0.006801823512,15.20248437,6
97.42,4.17,3.05555,46.4,12.78,0.1413985516,0.006323049424,6.25,5
371.36,5.67,5.64479,46.4,12.78,0.1435715367,0.002693616167,6.833333333,5
50.66919581,2.968570602,9.091654441,45.18992525,12.34969499,0.00673584383,0.02251185708,4.62520495,3
28.579249,2.092596065,71.83736181,23.52428653,13.12745893,0.00231605285,0.08317486108,65.4344317,4
287.74,8.82,442.4444,16.12,13.61,0.0461353115,0.001942184539,72.86666667,0
100.35,5.15,2.82732,46.4,12.78,0.1315177886,0.002289499406,6.35,5
784.1991808,0.3889732638,62.24542745,30.3228738,12.87220594,0.09611374218,0.07237071973,9.461239513,3
321.57,12.2,41.57979,19.2,17.8,0.04034041142,0.007137207202,14.11666667,6
2933.616327,14.02503629,976.9792878,15.66410553,13.62499231,0.0148392649,0.003491521322,15.50269113,0
3152.457053,16.26643695,1836.232627,50.05574292,12.55673093,0.0003304107367,0.08808031143,22.14126396,2
207.29,6.15,3.91381,46.4,12.78,0.1427501188,0.002748218409,7.35,5
289.88,5.45,4.34613,46.4,12.78,0.1741322234,0.000352264037,6.366666667,5
360.2832596,7.458722123,5.734384425,48.38490916,12.67155573,0.0739957193,7.11E-05,8.841895159,1
46.79190507,0.4366337174,6.422316702,15.95748264,13.399261,0.02660677262,0.000883268925,15.594791,0
56.25,11.45,46.89828,46.3,12.78,0.002973930148,0.00541910131,15.75,5
276.1,18.22,138.39132,30,13.1,0.0174085782,0.003976409095,39.96666667,4
499.91,5.67,7.36854,50,12.54,0.06749695476,0.0002198518134,7,1
580.07,2.18,37.48536,25,13.1,0.0302336511,0.002098751537,4.9,3
2817.39,5.47,297.83324,40,13.1,0.01494296946,0.0189746665,9.466666667,3
368.72,5.65,5.89641,50,12.54,0.1118064093,0.001569608388,6.8,1
0.5184372333,13.03926377,0.07304523424,16.38134339,13.82951262,0.1341221758,0.0007775233062,20.34898907,0
1883.594548,16.32166381,541.8206143,51.30228207,13.0496011,0.006966805767,0.005028282631,19.81865199,2
1848.687331,16.39390362,569.67512,49.24654511,12.51717692,0.007211212842,0.03118607365,19.82009943,2
200.2840803,4.799746976,4.405983091,45.90959488,13.21696608,0.1397007912,0.02816768352,5.9437258,3
22.86581457,1.025086819,9.718510431,34.01564102,12.89416616,0.0134609638,0.001560694518,27.12160185,4
3227.78,3.47,508.70543,42,12.93,0.061636637,0.1585378689,33.21666667,3
350.81,5.43,5.72636,46.4,12.78,0.09758849524,0.002038391522,6.633333333,5
240.38,5.87,4.59266,46.4,12.78,0.3310552486,0.004492472193,7.116666667,5
184.75,23.82,257.63145,40,13.1,0.07925984676,0.01623486841,42.03333333,3
262.0381892,8.750530206,49.21643009,18.72654881,17.97651494,0.02300356045,0.009852969702,10.61861213,6
242.6979387,16.60261696,50.10173845,19.46857264,18.18617815,0.0257223871,0.006891439471,18.9273736,6
1538.890841,27.71037286,1876.704039,46.94216401,12.44804413,0.003048541369,0.1773847006,30.8459424,2
398.06,1.47,54.02208,20,13.61,0.01395632523,0.00398892117,5.35,3
268.81,5.85,5.36305,50,12.54,0.1199662596,0.0001156822895,6.966666667,1
202.18,4.15,3.71046,45.79,13.38,0.1113428604,0.03635692531,5.4,3
228.6096393,16.80272799,56.89585531,19.48948266,18.28227164,0.02400908406,0.002333963107,18.89138588,6
369.52,5.42,5.61769,46.3,12.78,0.08587789893,0.003026666255,6.683333333,5
111.5810425,4.112358707,3.312005602,49.65562495,12.55067887,0.1156691391,0.0007367600054,5.437726685,1
190.89,9.28,47.77662,19.2,17.8,0.02904662596,0.009100863534,13.53333333,6
290.33,5.23,5.831,46.3,12.78,0.07333560476,0.004245604125,6.433333333,5
307.45,5.03,5.30499,50,12.54,0.09900137981,0.001934083534,6.133333333,1
8414.578747,20.02228743,2737.038424,50.52446691,12.52710656,0.0003346250683,0.1302669052,33.14817303,2
112.81,4.93,2.87512,46.4,12.78,0.1295615792,0.0109168742,6.216666667,5
451.8637871,5.685082656,7.654745249,50.63738337,12.92934612,0.05826279083,0.002528316743,6.929691222,1
30.05,2.7,24.55177,30,13.1,0.01745854066,0.002547914074,31.73333333,4
117.1579666,8.048844228,3.739982932,51.02441182,12.83704184,0.05091270935,0.01208413941,9.079462615,1
136.56,6.8,3.80593,50,12.54,0.0485975676,8.23E-05,7.783333333,1
112.85,4.17,3.46787,50,12.54,0.1009045652,0.001209922967,5.416666667,1
144.4496831,8.104465873,35.072301,19.18875232,18.13246267,0.02737570438,0.008053700773,13.23349206,6
66.9,4.93,3.33263,50,12.54,0.01776189205,0.001722386209,6.133333333,1
72.24050698,8.110720248,45.8061695,30.03402526,13.21089513,0.03958758078,0.006495324439,37.71099024,4
751.92,7.18,73.179,30,13.1,0.0289651524,0.001938784034,20.76666667,4
254.906073,11.18528213,45.36761447,18.9631286,17.57393795,0.02883215169,0.004246448158,13.55181215,6
2.092522582,1.357682003,1.015010345,16.21177143,13.64958983,0.06567301834,0.001119297463,15.13164856,0
35.19508432,0.2092119497,112.2268983,23.08179558,13.62113037,0.01436030341,0.08740993875,91.31392273,4
1514.768407,27.85558306,1858.25319,47.70654158,12.98238653,0.002491973153,0.05036275562,30.84958857,2
2.519583311,15.19243284,1.473991906,24.81783466,13.021654,0.04816967491,0.0003597024054,25.24411339,4
863.932331,6.308157231,592.3975704,15.7497613,12.78538341,0.009387819543,0.001930643135,22.97974063,0
121.6922442,15.33130024,68.5488504,18.86365392,17.26807031,0.01469727317,0.0009884429676,26.46281347,6
146.0410331,19.58674818,46.64512068,18.54930278,17.64060311,0.02695854455,0.01238266907,20.60739175,6
2238.472082,37.58981613,4997.591303,16.27513046,13.31045635,0.02548351619,0.002274965121,115.4468364,0
115.1362001,3.174149605,64.16186942,16.14446581,13.8013847,0.0773361363,0.0061414044,46.07959163,0
186.22,5.68,3.60178,46.4,12.78,0.1170981498,0.004816379383,7.033333333,5
2071.38,3.95,710.44903,25,13.1,0.06345252004,0.09935045686,26.36666667,3
524.9789319,21.06335479,380.1494196,50.08909432,12.57069945,0.0005433012963,0.0002923500937,22.44514557,2
236.28,8.83,156.00654,16.9,12.84,0.0877151691,0.1028218832,32.95,3
109.01,4.7,3.94768,50,12.54,0.1081793024,0.003075205238,5.983333333,1
64.34,4.02,2.32046,50,12.54,0.0541661313,0.000350942101,5.083333333,1
397.73,6.73,6.37577,50,12.54,0.0669245398,0.0001277526425,7.85,1
61.08,9.03,25.01776,30,13.1,0.02179254753,0.004434275569,21.65,4
8020.005953,10.95821005,5182.252308,50.77805291,12.58504396,0.02650067637,0.1274426746,16.19070605,2
132.3240889,1.788870456,5.921830161,15.76452371,13.94640572,0.02871235454,0.0001204985933,5.119617236,0
929.68,7.97,458.83154,16.12,13.61,0.04273169665,0.00225975563,34.95,0
4333.589465,7.856163655,2004.384654,15.73602571,13.38798364,0.0196424624,0.001208414486,68.62793255,0
302.38,15.18,45.17277,19.2,17.8,0.04055421192,0.004997371758,16.31666667,6
31.19236125,0.08801494085,30.07475082,24.45514994,13.3416692,0.01317594955,0.08169546956,21.91267107,4
132.0414885,15.02527545,70.03779614,19.47160647,18.01449669,0.01377364863,0.002259096868,26.41246577,6
199.66,5.82,4.16836,46.4,12.78,0.2396315172,0.00562817395,7.05,5
381.0389339,5.719373817,6.642625986,50.7048587,12.41359334,0.07822764101,0.0002696228456,6.826738159,1
102.87,5.18,3.14953,46.4,12.78,0.1237084384,0.004287183251,6.466666667,5
413.53,5.15,6.38399,50,12.54,0.08000340758,0.001332497671,6.283333333,1
84.95,6,2.77346,46.4,12.78,0.1140894344,0.004296482217,7.583333333,5
1762.33572,1.965984055,1440.3013,53.93150095,12.77372229,0.02430060339,0.004498231602,16.29584765,2
